,Country,Description,Name,Points,Price,Province,Variety,Winery,Region,PersonalRating,Comment,Favorite
5809,Argentina,"Grassy, Lightly Weedy Aromas Set Up A Palate With Sweet Citrus And Melony Flavors. This Is Sticky And A Touch Mealy Come Finishing Time, With A Fleshy, Unctuous Feel And Only Modest Structure And Acidity.",Tardío Late Harvest,85,13.0,Mendoza Province,Torrontés,Santa Julia,"['Mendoza', 'Unfilled']",-1,Unfilled,False
5810,Us,"Vinegary Overtones Suggest A Volatile Wine From The First Sniff. Flavors Are High-toned As Well, With Plum And Cherry. Some Sort Of Barrel Treatment Brings In Dark Chocolate And Espresso, With Slightly Burnt, Bitter Tannins.",Unfilled,85,24.0,Oregon,Pinot Noir,Silvan Ridge,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
5811,Us,"This Young Chardonnay Packs An Overpowering Array Of Scents And Flavors, And It May Get Better If They Mellow Over Time. The Nose Offers Grapefruit, Guava And Vanilla, While The Palate Is Dominated By Canned Pears.",Unfilled,85,22.0,California,Chardonnay,Still Waters,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
5812,Argentina,"This Is Chardonnay With Small Amounts Of Pinot Grigio And Viognier. The Nose Is Nutty, Oily And Low On Fruit. In The Mouth, It's Racy And Citrusy In Character. Flavors Of Orange, Papaya And Passion Fruit Are Basic, While The Finish Is Fresh And Juicy, With Tart Flavors.",Amado Sur Chardonnay-pinot Grigio-viognier,85,15.0,Mendoza Province,White Blend,Trivento,"['Mendoza', 'Unfilled']",-1,Unfilled,False
5813,Portugal,"This Is A Soft Wine, Attractively Fruity With Gentle Tannins. It Is Fresh With Red Berry Fruits And Open Acidity. There Is A Burnt Edge At The End Which Needs To Blow Off. Drink From 2015.",Reserva,85,9.0,Lisboa,Portuguese Red,Vidigal,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5814,Bulgaria,"This Cabernet Sauvignon Has Aromas Of Black Plum, Violet And Vanilla That Pave The Way For Bright Flavors Of Red Plum And Blackberry On The Palate. The Tannins Are A Bit Chewy, But The Long Finish Is Rewarding.",Veni Vidi Vici,85,9.0,Thracian Valley,Cabernet Sauvignon,Vini,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5815,Us,"Well-balanced, This Medium- To Full-bodied Zin Offers Spice And Berry Aromas And Plummy Flavors. The Noticeable, Firm Tannins Are A Good Thing In Zinfandel, Which Can Sometimes Be Too Soft.",Lyman Vineyard Reserve,85,26.0,California,Zinfandel,Winery By The Creek,"['Fiddletown', 'Sierra Foothills']",-1,Unfilled,False
5816,Spain,"This Is Hard-hitting, Rumble-ready Rioja With Raw, Minty Aromas Coming In Front Of A Packed, Drying Palate. Powerful Berry Flavors Finish With A Peppery Flavor, Rubbery Notes And Sharpness. This May Improve Some Over The Next Two Years.",Viña Pomal Crianza,85,15.0,Northern Spain,Tempranillo,Bodegas Bilbainas,"['Rioja', 'Unfilled']",-1,Unfilled,False
5817,Us,"Broad Tropical Fruit And Nut Aromas Gain More Focus On The Medium- To Full-bodied Palate. The Wine Feels Lush And Plump, But Solid Acidity Gives It Some Buoyancy.",Unfilled,85,32.0,Arizona,Chardonnay,Pillsbury,"['Cochise County', 'Unfilled']",-1,Unfilled,False
5818,Us,"Fresh Smells Of Blue Raspberry And Black Licorice Characterize The Nose. On The Palate, It's Heavily Tannic, Beginning With Some Cherry Before Becoming Distractingly Grippy. Hold Until 2017.",Estate,85,22.0,California,Merlot,Broken Earth,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
5819,Spain,"Initial Aromas Are Suggestive Of Turpentine And Alcohol, But With Time Things Improve. This Is Chunky And Low On Pulse; Flavors Of Tomato, Green Herbs And Red Fruits Are Marginal, While The Finish Carries Some Burn And Heat.",Señor De Lesmos Reserva,85,22.0,Northern Spain,Tempranillo Blend,Casa Juan,"['Rioja', 'Unfilled']",-1,Unfilled,False
5820,France,"This Balanced, Ripe And Fruity Wine Is Already Refreshing And Crisp. Plenty Of Red-currant Flavors Go Along With The Lively Acidity And Bright Aftertaste.",Château Lalande Bellevue,88,16.0,Bordeaux,Rosé,Vignerons De Tutiac,"['Bordeaux Rosé', 'Unfilled']",-1,Unfilled,False
5821,Italy,"Intense Aromas Of Tropical Fruit, Banana And White Stone Fruit Lead The Nose On This Straightforward, Refreshing Wine. The Vibrant Palate Doles Out Juicy Pineapple, Citrus And White Peach Alongside Tangy Acidity.",Rocca Dei Leoni,88,16.0,Southern Italy,Falanghina,Villa Matilde,"['Campania', 'Unfilled']",-1,Unfilled,False
5822,Moldova,"This 100% Feteasca Alba Has Aromas Of Tropical Fruits And Lemongrass. It Is Medium Bodied With Good Minerality And Flavors Of Apple, Mango, Grapefruit And Pear.",Unfilled,88,13.0,Moldova,Feteasca,Vinaria Din Vale,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5823,Italy,"Aromas Of Ripe Berry, Grilled Herb And A Whiff Of Wild Flower Lead The Nose. The Fresh, Enjoyable Palate Offers Fleshy Red Cherry, Nut And Mineral Alongside Bright Acidity.",Gerbino Rosato Di,88,16.0,Sicily & Sardinia,Nerello Mascalese,Di Giovanna,"['Terre Siciliane', 'Unfilled']",-1,Unfilled,False
5824,Italy,"Subtle But Alluring Aromas Of Yellow Spring Flower And White Almond Lead The Way While The Fresh Palate Shows Mature Apple, Sage And Mineral Alongside Bright Acidity. A Tangy Saline Note Signals The Close.",Unfilled,88,18.0,Sicily & Sardinia,Grillo,Di Giovanna,"['Terre Siciliane', 'Unfilled']",-1,Unfilled,False
5825,France,"This Fresh, Juicy Wine Is Full Of Red Fruits And Has Light Tannins. A Dry Core Supports The Perfumed Red-berry Flavors. With Acidity, The Wine Is Likely To Develop Quickly. Drink From 2019.",Les Echezots,88,-1.0,Burgundy,Pinot Noir,Domaine Jean Fournier,"['Marsannay', 'Unfilled']",-1,Unfilled,False
5826,France,"Bright Red Fruits Dominate This Approachable Wine That Offers Smoky Tannins Along With Spice And Acidity. With A Fresh, Fruity Aftertaste, The Wine Will Develop Quickly. Drink From 2018.",Clos Du Roy,88,-1.0,Burgundy,Pinot Noir,Domaine Sylvain Pataille,"['Marsannay', 'Unfilled']",-1,Unfilled,False
5827,France,"This Wine Is Ripe, Full Of Yellow Fruits That Are Balanced With Crisp Acidity. That Gives A Balanced Wine That Is Juicy, Perfumed And Rich. The Aftertaste Is Equally Attractive, Showing Lemon-zest Flavor.",Unfilled,88,25.0,Burgundy,Chardonnay,Chanson Père Et Fils,"['Mâcon La Roche Vineuse', 'Unfilled']",-1,Unfilled,False
5828,France,"This Ripe Wine Offers Swathes Of Red Fruits And Soft Tannins. The Structure Is Well Embedded In The Juicy Red-cherry Flavors That Are Further Lifted By Acidity. It's An Attractive, Smooth Wine That Will Be Ready From 2017.",Domaine Adélie Le Champs-martin Premier Cru,88,48.0,Burgundy,Pinot Noir,Albert Bichot,"['Mercurey', 'Unfilled']",-1,Unfilled,False
5829,Italy,"Made With Zibibbo, This Refreshing White Offers Floral And Fruit Aromas Suggesting White Rose And Yellow Stone Fruit. The Lively Palate Tastes Of Apricot, Lemon Zest And A Hint Of Aromatic Herb Alongside Bright Acidity.",Lighea,88,20.0,Sicily & Sardinia,Zibibbo,Donnafugata,"['Sicilia', 'Unfilled']",-1,Unfilled,False
5830,Italy,"Made With 70% Catarratto And 30% Viognier, This Has Aromas Suggesting Honeysuckle, Yellow Stone Fruit And A Savory Whiff Of Tarragon. The Soft, Round Palate Shows Pear, Citrus And A Hint Of Apricot While A Note Of Bitter Almond Closes The Finish.",Unfilled,88,-1.0,Sicily & Sardinia,White Blend,Gregorio De Gregorio,"['Terre Siciliane', 'Unfilled']",-1,Unfilled,False
5831,France,"The Tart Fruitfulness Of Ripe, Red Apples Rises From The Glass. Chock-full Of Appetizing Apple Notes, This Brings More Flavor Than Your Average Pinot Blanc. Drink Soon While Aromas Abound.",Pfaff Tradition,88,13.0,Alsace,Pinot Blanc,La Cave Des Vignerons De Pfaffenheim,"['Alsace', 'Unfilled']",-1,Unfilled,False
5832,Italy,"Made With Inzolia, This Has Subtle Aromas Of White Wild Flower And Orchard Fruit While The Fresh, Linear Palate Delivers Nectarine, Lemon Zest And Mineral. A Saline Note Wraps Up The Finish.",Il Giglio,88,16.0,Sicily & Sardinia,Inzolia,Masseria Del Feudo,"['Sicilia', 'Unfilled']",-1,Unfilled,False
5833,Us,This Wine Is Already In Solid Shape For Near-term Drinking. Black Cherry Fruit Of Medium Weight Is Annotated With Whiffs Of Smoke And Coffee. It's Fine For Opening Now Through 2020.,Black Hole Vineyard,88,45.0,Oregon,Pinot Noir,Raptor Ridge,"['Chehalem Mountains', 'Willamette Valley']",-1,Unfilled,False
5834,Greece,"Grapefruit And Orange Peel Aromas Are Followed By A Balance Of White Peach And Lemon On The Palate. Brisk But Fuller-bodied, The Wine Has A Viscous Mouthfeel That Finishes Clean. This Is A Food-friendly Wine To Pair With Fresh Fish And Poultry.",Areti,88,23.0,Pangeon,Assyrtico,Estate Biblia Chora,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5835,Germany,"Whispers Of Smoke, Toast And Nut Mingle Amidst Ripe Blackerries And Bramble In This Full-bodied St. Laurent. It's Softly Structured, Framed By Feather-light Tannins And A Juiciness That's Attractive For Drinking Now.",Friedelsheimer Trocken,88,27.0,Pfalz,St. Laurent,Pflüger,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5836,Germany,Pressed Apple And Dusty Mineral Tones Turn A Shade Brighter On The Palate Of This Crisp-tart Off-dry Wine. Zesty Green Apple And A Touch Of Fresh Herb Linger Through A Moderately Long Finish. Drink Now Through 2020.,Serrig Schloss Saarsteiner Kabinett Grosse Lage,88,27.0,Mosel,Riesling,Schloss Saarstein,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5837,Italy,"Red Berry, Rose Petal And Tilled Earth Aromas Come Together On This 100% Aglianico. The Easygoing, Enjoyable Palate Offers Mature Red Berry And A Hint Of Clove Alongside Mellow Tannins.",Monte Dei Cocci,88,19.0,Southern Italy,Aglianico,Tenute Girolamo,"['Puglia', 'Unfilled']",-1,Unfilled,False
5838,Australia,"Paler Than Typical For Australian Rosés, This Is More In The Style Of Southern France. It's Light To Medium In Weight, With A Crisp, Refreshing Feel And Bright Berry And Lime Zest Flavors. Drink Now.",Mathilda,88,15.0,Victoria,Rosé,Tournon By Michel Chapoutier,"['Victoria', 'Unfilled']",-1,Unfilled,False
5839,Australia,"Turkey Flat's Rosé Has Been An Aussie Staple For More Than Decade. The 2015 Is 92% Grenche, With The Balance A Blend Of Cabernet Sauvignon, Shiraz, Dolcetto And Mataro. Crushed Stone And Red Berry Scents Lead The Way, Followed By Flavors That Are Reminiscent Of White Chocolate And Strawberries. It's Fairly Weighty For A Rosé, With A Long, Slightly Viscous Finish.",Unfilled,88,20.0,South Australia,Rosé,Turkey Flat,"['Barossa Valley', 'Unfilled']",-1,Unfilled,False
5840,Us,"There Is A Good Range Of Flavor Complexity In This Medium-bodied, Soothing Wine. It Starts With A Bit Of Grapefruit And Lemon In The Aroma, Then Adds A Riper Peach Flavor That Matches The Supple Texture.",Unfilled,88,18.0,California,Sauvignon Blanc,City Winery Of New York,"['Lake County', 'Mendocino/lake Counties']",-1,Unfilled,False
5841,Us,"This Dry Wine Smells And Tastes Vividly Like Blackberry Jam But Without The Sweetness. It Has An Intense Fruitiness, But Also Intense Structure, Because Of Very Firm Acidity And Thick Tannins. It Needs Lots Of Time To Truly Mellow And Let Any Hidden Complexity Come Out. Best After 2020.",Estate,88,55.0,California,Nebbiolo,Las Positas,"['Livermore Valley', 'Central Coast']",-1,Unfilled,False
5842,Italy,"Enticing Scents Of Jasmine, Citrus Zest, Pineapple And Orchard Fruit Waft Out Of The Glass. The Fresh, Linear, Palate Offers Pear, Lime And Toasted Hazelnut Alongside Bright Acidity. A Mineral Note Lifts The Finish.",Morabianca,88,21.0,Southern Italy,Falanghina,Mastroberardino,"['Irpinia', 'Unfilled']",-1,Unfilled,False
5843,Australia,"Vanilla, Cedar And Plum Notes Benefit From A Dusting Of Cracked Pepper In This Medium-bodied Dry Red. The Tannins Are Supple To The Point Of Creaminess, And The Finish Warm And Spicy. Drink Now.",Unfilled,88,15.0,South Australia,Shiraz,2 Up,"['South Australia', 'Unfilled']",-1,Unfilled,False
5844,Us,"Delicious Ripe Berry And Cherry Flavors Make This Medium-bodied Wine Very Lush And Fruity. It Does Have Moderate Tannins For Texture, But The Richness Of Fruit Just Drenches The Palate.",Unfilled,88,16.0,California,Merlot,Bonterra,"['Mendocino', 'Mendocino/lake Counties']",-1,Unfilled,False
5845,Germany,"Just A Shade Off Dry, This Delicately Sweet Riesling Showers The Palate In A Cascade Of Fresh Grapefruit, Apple And Lemon Flavors. It's Straightforward In Style But Refreshing And Enjoyable, Finishing With Hints Of Bramble And Earth. Drink Now Through 2019.",Rüdesheim Kabinett Feinherb,88,16.0,Rheingau,Riesling,Carl Ehrhard,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5846,Us,"The Addition Of Southern Oregon Fruit To The Plowbuster Amps Up The Candy-cherry Flavors In A Good Way. It's Forward And Fruity, With Additional Details Of Citrus Fruits, Notably Fresh Oranges. Give It A Little Breathing Time And It Fills Out Nicely.",Plowbuster,88,20.0,Oregon,Pinot Noir,Carabella,"['Oregon', 'Oregon Other']",-1,Unfilled,False
5847,France,"This Wine Comes From A Single Vineyard In The Heart Of The Appellation. It Is Soft, Just Hinting At The Lime Acidity While Focused On Ripe Yellow And Green-plum Fruits. This Wine Can Develop Further And Will Be At Its Best From 2017.",La Carte,88,20.0,Burgundy,Chardonnay,Cave De Lugny,"['Mâcon-lugny', 'Unfilled']",-1,Unfilled,False
5848,France,"Pale In Color, This Ripe, Perfumed Wine Is Packed With Red Fruits. It Is Smooth, Rich And Only Lightly Textured With A Tannic Character. It Conveys A Nervy, Mineral-textured Aftertaste.",Unfilled,88,14.0,Bordeaux,Rosé,Château Pey La Tour,"['Bordeaux Rosé', 'Unfilled']",-1,Unfilled,False
5849,Romania,"This Romanian Chardonnay Has A Perfumed Nose Of Vanilla, White Flowers And Ripe Banana. It Is Medium Bodied With Flavors Of Papaya, Guava, Mango And Honeydew Melon.",Legendary Estate Series,88,9.0,Romania,Chardonnay,Cramele Recas,"['Unfilled', 'Unfilled']",-1,Unfilled,False
5850,France,"From Parcels Around The Village Of Maimbray, This Wine Is Structured And Tight. It Has Attractive Fruit Potential With Plenty Of Lively Acidity, Surrounded By A Strong Mineral Texture. The Wine Will Be Best From 2017.",Domaine Des Hauts De Maimbray,88,22.0,Loire Valley,Sauvignon Blanc,Michel Vattan,"['Sancerre', 'Unfilled']",-1,Unfilled,False
5851,Us,"Rich And Spicy On The Nose, This Wine Offers Aromas Of Clove-laced Cherry-pie Filling. The Mouthfeel Is Soft And The Flavors Are Straightforward, With Plush Blackberry Fruit, Dark Chocolate, Licorice And A Minty Lift On The Finish.",Starlight,88,36.0,California,Sangiovese,Midnight,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
5852,Italy,"This Opens With Aromas Suggesting Spearmint, Blackcurrant Jam, Toasted Oak And Roasted Coffee Bean. The Aromas Follow Through To The Evolved Palate Along With Raisin And Anise While Raspy Tannins Clench The Finish.",Flauto Magico Riserva,88,50.0,Tuscany,Sangiovese,Paradiso Di Frassina,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
5853,Italy,"Aromas Of Blue Flower, Red Berry, Baking Spice And Toasted Oak Lead The Nose. Made Entirely With Sangiovese, The Bright Palate Offers Red Cherry, Raspberry And A Hint Of Cinnamon Alongside Polished Tannins.",Carandelle,88,26.0,Tuscany,Sangiovese,Podere San Cristoforo,"['Maremma Toscana', 'Unfilled']",-1,Unfilled,False
5854,Italy,"Aromas Of Stewed Prune, Grilled Pepper And Roasted Coffee Bean Join In This Blend Of 45% Merlot, 35% Cabernet Sauvignon, 10% Sangiovese And 10% Cabernet Franc. The Evolved Palate Shows Date, Vanilla And Coconut. Drink Sooner Rather Than Later.",Chance,88,40.0,Tuscany,Red Blend,Poggio Verrano,"['Maremma Toscana', 'Unfilled']",-1,Unfilled,False
5855,Us,"Blades Of Spearmint And Cardamom Are Prominent On The Nose Of This Wine, Followed By A Palate Rich In Pine And Black Cherry. Lithe With A Dense Ripeness, The Finish Is Prickly In Asian Spice.",Unfilled,88,30.0,California,Pinot Noir,Reaper,"['Sonoma County', 'Sonoma']",-1,Unfilled,False
5856,Italy,"Bright And Straightforward, This Opens With Aromas Of Wild Berry, Blue Flower And A Whiff Of Eucalyptus. The Easy Drinking Palate Offers Red Cherry, Star Anise And A Hint Of Chopped Herb Alongside Polished Tannins. Drink Through 2017.",Unfilled,88,22.0,Tuscany,Sangiovese,Dievole,"['Chianti Classico', 'Unfilled']",-1,Unfilled,False
5857,Us,"Quite Green Out Of The Gate, The Aromas Display Notes Of Savory Herbs, Cedar And Spice, With A Reduced Note That Blows Off. The Plum And Dark-fruit Flavors Are Tart And Elegant With Dry Tannins That Don't Seem To Have Fully Ripened. It Has Potential At The Dinner Table But Doesn't Quite Stand Up On Its Own.",Unfilled,88,19.0,Washington,Cabernet Sauvignon,Silver Totem,"['Columbia Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
5858,Us,"Heady With Aromas Of Rose Petals, This Wine Has A Thin, Light-bodied Texture And Tastes Of Black Licorice And Black Cherry. With A Surprising Ripeness Of Fruit, It Ends Without Tension Or Nuance.",District 3 Growers Reserve,88,19.0,California,Pinot Noir,Sonoma Collection,"['Sonoma County', 'Sonoma']",-1,Unfilled,False
5859,Italy,"This Hearty Red Opens With Aromas Of Sunbaked Earth, Leather, Menthol And Aromatic Herb. The Solid, One-dimensional Palate Offers Dried Black Cherry, Blackberry Confiture, Licorice And Tobacco Alongside Bracing, Close-grained Tannins That Leave An Astringent Finish.",Andretta Riserva,88,90.0,Tuscany,Sangiovese,Tenuta Vitanza,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
5860,Us,"Fresh Aromas Of Honeysuckle Lead To A Palate Where Honey And Vanilla Come Together Atop Ripe Peach. Medium Bodied, The Texture Is Unctuous Before Finishing Lean And Light.",Unfilled,88,25.0,California,Pinot Gris,Terlato,"['Russian River Valley', 'Sonoma']",-1,Unfilled,False
5861,Italy,"Forest Floor, Grilled Porcini, Charred Earth And A Whiff Of Leather Lead The Nose. The Ripe Palate Offers Dried Black Cherry, Raspberry, Clove, Licorice And Tobacco Alongside Chewy Tannins. You'll Also Detect The Warmth Of Alcohol On The Close.",Unfilled,88,40.0,Tuscany,Sangiovese,Terre Nere Campigli Vallone,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
5862,Us,"The Somewhat Prominent Herb Aromas Don't Seem Varietal. The Red-fruit Flavors Are Considerably More Germane, Though The Tannins Come Off As A Bit Sticky.",Pepper Bridge Vineyard,88,32.0,Washington,Merlot,Two Vintners,"['Walla Walla Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
5863,Us,"This Wine Is Just Over Three-quarters Cabernet Sauvignon With The Rest Cabernet Franc, Petit Verdot And Merlot. Aromas Of Black Currant, Woodspice And A Violet Top Note Are Followed By Plentiful Black-fruit Flavors Supported By Firm Tannins That Need Time To Stretch Their Legs.",Legit,88,30.0,Washington,Bordeaux-style Red Blend,Two Vintners,"['Columbia Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
