,Name,Roaster,Roast,Country,Price,UserRating,Origin,Description,PersonalRating,Comment,Favorite
679,Lian House Blend,Creation Food Co.,Medium,Taiwan,4.51,90,"['Peru', 'Colombia']","['Richly Sweet, Cocoa-toned. Cocoa Powder, Brazil Nut, Magnolia, Date, Cedar In Aroma And Cup. Bittersweet Structure With Round, Gentle Acidity; Velvety Mouthfeel. Finish Consolidates To Cocoa-toned Brazil Nut And Date.', 'A Blend Of Coffees From Peru, Colombia, Guatemala, Ecuador, Ethiopia And Brazil. Creation Food Co. Is A Food Service Company With A Specialty Coffee Division. It Operates One Of The Few Large-scale Coffee Production Facilities In Taiwan. Visit Www.creation.com.tw Or Call 0800-020-368 For More Information.', 'An Accessible, Sweet-toned Blend With Gentle Fruit And Floral Notes And Nut And Aromatic Wood Undertones.']",-1,Unfilled,0
680,Guatemala Maragogype La Providencia,Bird Rock Coffee Roasters,Medium-light,United States,5.58,93,"['Huehuetenango', 'Guatemala']","['Richly Sweet-tart, Floral-toned. Pomegranate, Wisteria, Maple Syrup, Pink Grapefruit Zest, Cocoa Nib In Aroma And Cup. Tart-leaning Structure With Juicy, Buoyant Acidity; Crisp, Satiny Mouthfeel. Sweetly Tart In The Short Finish With Pomegranate And Pink Grapefruit; Cocoa Nib And Wisteria Resurface In The Long.', 'Produced By Max Ariel Palacios Villatoro Of La Providencia Farm, Entirely Of The Rare, Huge-beaned Maragogype Variety Of Arabica. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Bird Rock Coffee Roasters Is A Retailer And Wholesaler Focused On Organic And Socially Responsible Coffees; It Was Awarded The “2012 Micro-roaster Of The Year” Title By Roast Magazine. Visit Www.birdrockcoffee.com Or Call 858-551-1707 For More Information.', 'A Striking Cup From This Rare Variety: Sweet, Tart, Rich, Deep, And Floral Through And Through.']",-1,Unfilled,0
681,El Salvador Finca El Cerro Natural,Red Rooster Coffee Roaster,Medium-light,United States,6.76,94,"['Apaneca-ilamatepec Mountain Range', 'El Salvador']","['High-toned, Crisply Sweet-tart. Strawberry, Tangerine Zest, Cocoa Nib, Jasmine, Cedar In Aroma And Cup. Sweetly Tart Structure With Juicy, Citrus-like Acidity; Viscous, Buoyant Mouthfeel. The Finish Centers Around Notes Of Strawberry And Cocoa Nib With Undertones Of Tangerine Zest.', 'Produced By Don Atilio Zepeda Of Finca El Cerro Entirely Of The Pacamara Variety Of Arabica. The Pacamara Is A Big-beaned Hybrid Of The Bourbon-related Pacas And The Huge-beaned Maragogipe, Itself A Mutant Of The Ancient Typica Variety. This Is A Dry-processed Or “natural” Coffee, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Established In 2010, Red Rooster Is An Organic-certified Micro-roaster Focusing On Socially Conscious Coffee And High-quality Coffee. Visit Redroostercoffee.com Or Call 540-745-7338 For More Information.', 'A Resonantly Fruit-forward, Cocoa-toned Natural-processed Pacamara Cup, With High-toned Florals And Richly Bittersweet Citrus Notes Throughout.']",-1,Unfilled,0
682,Halo Hartume Espresso,Jbc Coffee Roasters,Medium-light,United States,5.26,94,"['Gedeb District', 'Gedeo Zone']","['Evaluated As Espresso. Complex, Richly Sweet-savory. Jasmine, Dark Chocolate, Cannabis Flower, Almond Paste, Tamarind In Aroma And Small Cup. Viscous, Syrupy Body; Long, Richly Drying, Flavor-saturated Mouthfeel. In Cappuccino-scaled Milk, Floral And Savory Notes (jasmine, Cannabis) Play Harmoniously, Supported By Dark Chocolate.', 'Southern Ethiopia Coffees Like This One Are Produced From Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. This Lot Was Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying). Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Confident Single-origin Espresso, Savory-leaning, With Rich Florality And Dark Chocolate Notes Resonating Throughout The Cup And In Three Parts Milk.']",-1,Unfilled,0
683,Tanzania Aa Karatu Estate,Jackrabbit Java,Medium-light,United States,3.53,93,"['Karatu', 'Tanzania']","['Rich-toned, Deeply Sweet-savory. Tamarind, Freesia, Candycap Mushroom, Cedar, Agave Syrup In Aroma And Cup. Savory-sweet Structure With Juicy, Vibrant Acidity; Smooth, Satiny Mouthfeel. The Resonant Finish Centers On Notes Of Tamarind And Freesia With Savory Undertones Suggesting Candy Cap Mushroom.', 'Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Jackrabbit Java Selects The Finest Coffees From Around The World And Roasts Them In Thermopolis, Wyoming’s Mountain Air. All Jackrabbit Java Coffees Are Specialty-grade And Roasted To Order. Visit Www.jackrabbitjava.com For More Information.', 'An Impeccably Balanced, Nuanced Tanzania Cup That Is An Extraordinary Value At $12 For 12 Ounces.']",-1,Unfilled,0
684,Ethiopia Yetagesu Bulebula,Revel Coffee,Medium-light,United States,5.14,93,"['Yirgacheffe Growing Region', 'South-central Ethiopia']","['Bright, Vibrant, Sweetly Tart. Apricot, Pink Grapefruit Zest, Jasmine, Oak, Cocoa Nib In Aroma And Cup. High-toned, Sweet-tart In Structure With Juicy Acidity; Satiny Mouthfeel. The Crisp, Long Finish Leads With Notes Of Apricot And Grapefruit Supported By Cocoa Nib.', 'Southern Ethiopia Coffees Like This One Are Produced From Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Revel Coffee Is A Micro-roaster Located In Billings, Montana. Its Motto: “quality Is Paramount – A Difference You Can Revel In.” Visit Www.revelcoffee.com Or Call 406-534-9621 For More Information.', 'A Classic Washed Yirgacheffe Cup: Bright, Lively, Redolent Of Stone Fruit, Citrus Zest And Cocoa.']",-1,Unfilled,0
685,Ethiopia Guji Darii Kojowa Grade 1,Cloud City Coffee,Medium-light,United States,5.29,92,"['Guji Zone', 'Oromia Region']","['Richly Fruit-centered, Deeply Sweet. Dried Blueberry, Magnolia, Cashew, Cedar, Baking Chocolate In Aroma And Cup. Sweet In Structure With Gentle, Round Acidity; Full, Velvety Mouthfeel. A Fruit-toned Finish That Leads With Blueberry And Magnolia In The Short, Cedar In The Long, And Baking Chocolate Throughout.', 'Southern Ethiopia Coffees Like This One Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Natural Method (dried In The Whole Fruit). Cloud City Coffee Is A Specialty Roaster And Coffee Shop Founded In 2002 By Roaster Jill Killen. Visit Www.cloudcitycoffeeroasting.com.', 'An Inviting, Rich-toned Natural-processed Ethiopia Cup With Clear Blueberry And Chocolate Notes And Gentle Acidity.']",-1,Unfilled,0
686,Kenya Kevota Makengi,Temple Coffee Roasters,Medium,United States,6.61,92,"['Central Kenya', 'Guji Zone']","['Pungent, Sweet-savory, Big-bodied. Grapefruit, Dark Chocolate, Cedar, Sarsaparilla, Ginger Blossom In Aroma And Cup. Sweetly Brisk In Structure; Full, Velvety Mouthfeel. Flavor Consolidates In A Simple But Richly Resonant Finish.', 'Produced By Members Of The Kirurumwe Farmers Cooperative Society And Processed By The Traditional Kenya Washed Method Involving A Second Water Soak Before Drying. Temple Coffee Is A Quality-focused Retail And Wholesale Specialty Roaster Active In Sacramento, California Since 2005. Committed To Sourcing, Roasting And Brewing The Finest Coffees, Temple Features Coffee From Distinguished Single Estates And Cooperatives Around The World. Visit Www.templecoffee.com Or Call 916-454-1282 For More Information.', 'A Robust, Hearty Kenya, Driven By Sweet-pungent Grapefruit And Cedar, Softened By Dark Chocolate Suggestions.']",-1,Unfilled,0
687,Ethiopia Reko Estate Yirgacheffe,Temple Coffee Roasters,Medium-light,United States,5.73,92,"['Yirgacheffe Growing Region', 'Ethiopia']","['Sweet, Quietly Intense, Floral-toned. Rose, Sandalwood, Cashew, Lemon Verbena, A Hint Of Mace In Aroma And Cup. Crisp And Balanced In Structure; Silky Mouthfeel. Flowers Carry On Deep Into The Finish.', 'Produced By The Reko Farming Cooperative From Indigenous Tree Varieties Long Grown In The Region And Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Temple Coffee Is A Quality-focused Retail And Wholesale Specialty Roaster Active In Sacramento, California Since 2005. Committed To Sourcing, Roasting And Brewing The Finest Coffees, Temple Features Coffee From Distinguished Single Estates And Cooperatives Around The World. Visit Www.templecoffee.com Or Call 916-454-1282 For More Information.', 'Sweet Flowers And Intense Sandalwood Power This Silky-bodied, Fragrant Yirgacheffe.']",-1,Unfilled,0
688,Le Roi Espresso,Vascobelo,Medium,Belgium,3.02,90,"['Brazil', 'Costa Rica']","['Evaluated As Espresso. Sweetly And Roundly Brisk. Blood Orange, Baking Chocolate, Walnut, Cedar, A Hint Of Sweet, Wisteria-like Flowers In Aroma And Small Cup. Velvety Mouthfeel; Chocolate And The Floral Hint Come Forward In A Balanced Finish. In Three Parts Milk, A Cedary Chocolate Pleasingly Dominates.', 'Vascobelo Is An Antwerp, Belgium-based Coffee Roaster With Cafes And Kiosks In Both Belgium And The Netherlands That Also Retails Its Coffees On The Website Www.vascobelo.be.', 'A Quietly Balanced Espresso: Crisp, Sweet, Driven By Dry Chocolate And Bittersweet Orange.']",-1,Unfilled,0
689,Ethiopia Sidama Anaerobic,Paradise Roasters,Medium-light,United States,5.81,94,"['Sidama (also Sidamo) Region', 'Ethiopia']","['Sweet, Soft, Gently Tart-pungent. Buttery Dark Chocolate, Cashew Butter, Lemon Drop, Date, Orange Blossom In Aroma And Cup. Balanced And Roundly Complete In Taste Structure; Syrupy But Buoyant In Mouthfeel. Chocolate And Lemon In Particular Persist In A Deep, Lasting Finish.', 'Processed By The Anaerobic Method, Which In This Case Means That The Pulped Or Skinned Coffee Was Fermented In A Sealed, Oxygen-evacuated Tank For 36 Hours Before Drying. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com Or Call 763-433-0626 For More Information.', 'A Quietly Original, Resonant Cup, Exquisitely Balanced And Complete.']",-1,Unfilled,0
690,Kenya Kiri Peaberry,Bird Rock Coffee Roasters,Medium-light,United States,5.58,94,"['Ngiriambu District', 'Kenya']","['Nuanced, Richly Sweet, Spice-toned. Mulberry, Baking Spices, Hop Flowers, Toffee, Cedar In Aroma And Small Cup. Sweet-savory Structure With Juicy, Vibrant Acidity; Lush, Syrupy Mouthfeel. The Finish Is Long And Resonant, Centered Around Toffee And Baking Spices.', 'Produced By The Kabare Farmers Cooperative From Trees Of The Admired Sl28 And Sl34 Varieties Of Arabica. Bird Rock Coffee Roasters Is A Retailer And Wholesaler Focused On Organic And Socially Responsible Coffees; It Was Awarded The “2012 Micro-roaster Of The Year” Title By Roast Magazine. Visit Www.birdrockcoffee.com Or Call 858-551-1707 For More Information.', 'A Deeply Rich, Big-bodied Kenya Cup Foregrounding Spice Notes, Berries And Bittersweet Florals.']",-1,Unfilled,0
691,Kenya Nyeri Aa Ichuga,Jackrabbit Java,Medium,United States,3.53,92,"['Nyeri Growing Region', 'South-central Kenya']","['Rich-toned, Chocolaty. Dark Chocolate, Red Currant, Freesia, Clove, Molasses In Aroma And Cup. Sweet Structure With Gentle, Round Acidity; Full, Satiny Mouthfeel. A Quiet Finish Leads With Chocolate And Magnolia Notes In The Short, Clove And Molasses In A Gently Drying Long.', 'Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Jackrabbit Java Selects The Finest Coffees From Around The World And Roasts Them In Thermopolis, Wyoming’s Mountain Air. All Jackrabbit Java Coffees Are Specialty-grade And Roasted To Order. Visit Www.jackrabbitjava.com For More Information.', 'A Solid Kenya Cup: Chocolaty, Spice-toned, Deeply Sweet.']",-1,Unfilled,0
692,Wolde Hirbe Natural Espresso,Jbc Coffee Roasters,Medium-light,United States,5.41,92,"['Gedeo Zone', 'Southern Ethiopia']","['Evaluated As Espresso. Crisply Sweet, Floral-toned. Molasses, Plumeria, Fir, Date, Orange Zest In Aroma And Small Cup. Full, Creamy Body; Deeply Sweet Floral- And Citrus-toned Finish. In Three Parts Milk, The Molasses Notes Are Amplified, As Are Plumeria And Fir.', 'Coffees Like This One From Southern Ethiopia Are Produced From Distinctive, Largely Indigenous Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Natural Method (dried In The Whole Fruit). Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Pleasingly Balanced Natural-process Ethiopia Roasted For Espresso, With Tropical Flowers And Citrus Zest As Primary Notes, Supported By A Molasses-like Sweetness.']",-1,Unfilled,0
693,Hacienda La Esmeralda Geisha Panama,Jackrabbit Java,Medium-light,United States,13.23,91,"['Boquete Growing Region', 'Western Panama']","['Delicate, Crisply Sweet-tart. Mango, Cedar, Cocoa Nib, Sugar Cane, A Hint Of Honeysuckle In Aroma And Cup. Sweet In Structure With Crisp, Citrusy Acidity; Lightly Silky Mouthfeel. Martini-like Finish, Very Crisp And Dry.', 'Coffee From Trees Of The Botanical Variety Geisha (also Gesha) Grown On Price Peterson’s Hacienda La Esmeralda In Panama First Introduced This Extraordinary Variety Of Arabica To The World. This Is A Wet-processed Or “washed” Version, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting But Before Drying. Jackrabbit Java Selects The Finest Coffees From Around The World And Roasts Them In Thermopolis, Wyoming’s Mountain Air. All Jackrabbit Java Coffees Are Specialty-grade And Roasted To Order. Visit Www.jackrabbitjava.com For More Information.', 'An Accessible Geisha Cup Characterized By Tropical Fruit And Cocoa Notes Throughout With Intimations Of Honey-like Florals.']",-1,Unfilled,0
694,San Sebastian Colombia,Jbc Coffee Roasters,Medium-light,United States,5.22,92,"['Huila Department', 'Southwestern Colombia']","['Soft, Deep, Crisply Chocolaty. Baking Chocolate, Pistachio, Black Cherry, Candied Pecan, A Hint Of Black Peppercorn In Aroma And Cup. Roundly Sweet-savory In Structure; Full, Syrupy Mouthfeel. Pecan In Particular Carries Into A Quiet, Layered Finish.', 'Produced By Small-holding Farmers With The Support Of Caravela Coffee, An Innovating Exporter-importer Working In Eight Latin-american Countries. Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying). Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Big-bodied Colombia Driven By Crisp Chocolate And Nut Intrigue Rounded By Cherryish Fruit.']",-1,Unfilled,0
695,La Coipa Peru,Jbc Coffee Roasters,Medium-light,United States,4.76,90,"['Cajamarca Growing Region', 'Peru']","['Rich, Roundly Bittersweet. Nutmeg, Peach, Caramel, Spicy Chocolate, Carnation-like Flowers In Aroma And Cup. Balanced And Crisp In Structure; Buoyant And Lightly Satiny In Mouthfeel. Sweet And Flavor-saturated In The Short Finish, Tapering To Richly Drying In The Long.', 'Produced By Eulogia Carrillo Julca On Her 7.5-acre Farm Located Near The Community Of San Ignacio In The Admired Cajamarca Region Of Peru. Meticulously Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying). Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Richly Expressed, Crisply Bittersweet Microlot From A Tiny, Woman-owned And Operated Farm In Peru.']",-1,Unfilled,0
696,Ethiopia Violent Andromeda Natural,Quartet Kaffe,Medium,Taiwan,9.6,94,"['Gedeb District', 'Gedeo Zone']","['Richly, Sweetly Tart, Deeply Chocolaty. Dark Chocolate Fudge, Grape Candy, Sandalwood, Violet, Magnolia In Aroma And Cup. Tartly Sweet Structure With Vibrant, Juicy Acidity; Creamy, Plush Mouthfeel. The Long, Resonant Finish Centers On Grape Candy And Chocolate Fudge, With A Backgrounded Sandalwood.', 'Southern Ethiopia Coffees Like This One Are Largely Produced From Indigenous Ethiopian Varieties Of Arabica Long Grown In The Region. This Is A “natural” Or Dry-processed Version, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Quartet Kaffe Is An Artisan Roastery In Taiwan Founded In 2018, Dedicated To Pursuing Coffee Performance Art And Offering Unique Speciality Coffee. Visit Www.facebook.com/quartetkaffe For More Information.', 'A Fruit- And Chocolate- Bomb Of A Coffee, Dessert-like With Its Rich-toned, Candy-like Sweetness.']",-1,Unfilled,0
